,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Fjallraven High Coast Trousers Zip Off - Men's,Fjallraven,104.94,40,0,0,camping-and-hiking,2020-10-17
Arc'teryx Delta LT Jacket - Men's,Arc'teryx,149.95,0,4.4,84,camping-and-hiking,2020-10-17
Arc'teryx Motus AR Long Sleeve Zip Neck - Men's,Arc'teryx,99.95,0,5,2,camping-and-hiking,2020-10-17
Garmin Fenix 6X Sapphire - Unisex,Garmin,1169.99,0,4.4,246,camping-and-hiking,2020-10-17
Jetboil MiniMo Regulated Cooking System,Jetboil,174.95,0,4.6,12,camping-and-hiking,2020-10-17
Ritter Sport Cornflakes Chocolate Bar,Ritter Sport,2.95,0,5,3,camping-and-hiking,2020-10-17
Oboz Sawtooth II Low B-Dry Waterproof Light Trail - Women's,Oboz,179.95,0,4.8,6,camping-and-hiking,2020-10-17
MEC Mica 2 Pants - Men's,MEC,74.95,0,3.1,33,camping-and-hiking,2020-10-17
Zamberlan 1025 Tofane NW Gore-Tex Backpacking Boots - Women's,Zamberlan,449.95,0,5,1,camping-and-hiking,2020-10-17
Ritter Sport Milk Macadamia Chocolate Bar,Ritter Sport,3.95,0,0,0,camping-and-hiking,2020-10-17
Osprey Atmos 65 AG Pack - Men's,Osprey,339.95,0,4.7,6,camping-and-hiking,2020-10-17
MEC Rural Camp Pants - Men's,MEC,79.95,0,4.5,4,camping-and-hiking,2020-10-17
Salomon OUTbound Gore-Tex Light Trail Shoes - Women's,Salomon,139.95,0,4.5,6,camping-and-hiking,2020-10-17
Sierra Dawn CampSuds Nalgene 118ml,Sierra Dawn,7.95,0,3.9,25,camping-and-hiking,2020-10-17
MEC Peak Comfort AirGrid Lite Short Sleeve Base Layer - Women's,MEC,29.95,47,2.5,2,camping-and-hiking,2020-10-17
Garmin Forerunner 35 - Unisex,Garmin,169.99,0,4.2,592,camping-and-hiking,2020-10-17
La Sportiva Wildcat 2.0 Gore-Tex Trail Running Shoes - Men's,La Sportiva,174.95,0,4.4,17,camping-and-hiking,2020-10-17
Hydrapak Shape Shift Reservoir,Hydrapak,51.95,0,2.7,17,camping-and-hiking,2020-10-17
Lowa Renegade Gore-Tex Mid Light Hiking Boots - Women's,Lowa,339.95,0,4,3,camping-and-hiking,2020-10-17
Patagonia Light Weight Synchilla Snap-T Pullover - Women's,Patagonia,149,0,4.4,5,camping-and-hiking,2020-10-17
Prana Sky Canyon Joggers - Women's,Prana,83.97,20,4.5,2,camping-and-hiking,2020-10-17
Arc'teryx Kyanite LT Hoody - Women's,Arc'teryx,179.95,0,4.5,4,camping-and-hiking,2020-10-17
Stasher Reusable Sandwich Bag,Stasher,14.95,0,4.9,823,camping-and-hiking,2020-10-17
MEC Talon Light +5C Down Sleeping Bag - Unisex,MEC,249.95,0,4.4,14,camping-and-hiking,2020-10-17
MEC Merino T3 Long Johns - Men's,MEC,59.95,0,2.1,8,camping-and-hiking,2020-10-17
Yaktrax Pro Traction Device - Unisex,Yaktrax,34.95,0,3.4,186,camping-and-hiking,2020-10-17
Clif Shot Shot Bloks Fast Pak Mountain Berry,Clif Shot,2.55,0,3.7,3,camping-and-hiking,2020-10-17
MEC Trailboost Merino Quarter Socks - Women's,MEC,14.95,0,5,2,camping-and-hiking,2020-10-17
MEC Cliffton Cargo Pants - Men's,MEC,74.95,0,5,1,camping-and-hiking,2020-10-17
Patagonia Los Gatos Jacket - Women's,Patagonia,159,30,5,1,camping-and-hiking,2020-10-17
Nomadix Single Full Size Towel,Nomadix,54.95,0,4.6,1021,camping-and-hiking,2020-10-17
Nalgene 1L Everyday Narrow-Mouth Water Bottle,Nalgene,16.95,0,4.7,32,camping-and-hiking,2020-10-17
Nalgene Wide-Mouth HDPE Water Bottle,Nalgene,3.5,0,4.3,6,camping-and-hiking,2020-10-17
Nalgene 500ml Everyday Wide-Mouth Water Bottle,Nalgene,12.95,0,4.4,21,camping-and-hiking,2020-10-17
Patagonia Happy Hike Studio Pants - Women's,Patagonia,99,0,4.3,3,camping-and-hiking,2020-10-17
La Sportiva Stream Gore-Tex Surround Light Trail Shoes - Men's,La Sportiva,229.95,0,4.3,18,camping-and-hiking,2020-10-17
AlpineAire Creamy Beef & Noodles with Mushrooms,AlpineAire,12.75,0,4.2,12,camping-and-hiking,2020-10-17
Cotopaxi Dorado Half Zip Fleece - Men's,Cotopaxi,129.95,0,0,0,camping-and-hiking,2020-10-17
MEC Cliffton Pants - Men's,MEC,69.95,0,3.7,3,camping-and-hiking,2020-10-17
Teva Tirra Sandals - Women's,Teva,109.95,0,4.7,1308,camping-and-hiking,2020-10-17
MEC Mini Accessory Carabiner,MEC,3.95,0,5,1,camping-and-hiking,2020-10-17
MEC Reactor 3.8 Sleeping Pad - Women's,MEC,84.95,0,4.3,41,camping-and-hiking,2020-10-17
MEC Trailboost Merino Crew Socks - Women's,MEC,14.95,0,4.7,3,camping-and-hiking,2020-10-17
Scarpa Moraine Gore-Tex Light Trail Shoes - Men's,Scarpa,219.95,0,1.5,4,camping-and-hiking,2020-10-17
Smartwool Merino 150 Baselayer Long Sleeve - Women's,Smartwool,109.95,0,0,0,camping-and-hiking,2020-10-17
Frontiersman Bear Spray 1% 225g with Belt Holster,Frontiersman,49.95,0,0,0,camping-and-hiking,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Orange,Nuun,8.95,0,4.2,4,camping-and-hiking,2020-10-17
Black Diamond Alpine Carbon Cork Trek Poles - Unisex,Black Diamond,214.95,0,4.5,42,camping-and-hiking,2020-10-17
Patagonia Capilene Cool Trail Long Sleeve Shirt - Men's,Patagonia,59,0,5,1,camping-and-hiking,2020-10-17
Merrell Nova 2 Mid Waterproof Light Trail Shoes - Men's,Merrell,179.95,0,0,0,camping-and-hiking,2020-10-17
PackTowl Personal Towel,PackTowl,44.95,0,4.5,160,camping-and-hiking,2020-10-17
Honey Stinger Organic Energy Chew Cherry Blossom,Honey Stinger,2.6,0,5,1,camping-and-hiking,2020-10-17
"MEC Terrena Stretch 12"" Shorts - Women's",MEC,31.93,51,3.6,13,camping-and-hiking,2020-10-17
MEC Trail 24 Pack - Unisex,MEC,49.95,40,5,1,camping-and-hiking,2020-10-17
Oboz Sypes Low Leather B-Dry Light Trail Shoes - Men's,Oboz,189.95,0,5,1,camping-and-hiking,2020-10-17
Scarpa ZG Lite Gore-Tex Hiking Boots - Women's,Scarpa,249.95,0,5,5,camping-and-hiking,2020-10-17
Garmin Fenix 6 Sapphire - Unisex,Garmin,1099.99,0,3.9,13,camping-and-hiking,2020-10-17
Nuun Hydration Immunity Tablets Orange Citrus,Nuun,9.95,0,5,1,camping-and-hiking,2020-10-17
Black Diamond Notion Pants - Women's,Black Diamond,94.95,0,4.3,29,camping-and-hiking,2020-10-17
MEC Rockwall Midlayer - Men's,MEC,99.95,0,4.4,11,camping-and-hiking,2020-10-17
Big Agnes Copper Spur HV UL 3-Person Tent,Big Agnes,684.95,0,0,0,camping-and-hiking,2020-10-17
Oboz Arete Mid B-Dry Hiking Shoes - Men's,Oboz,199.95,0,4,2,camping-and-hiking,2020-10-17
Nomadix Double Sided Full Size Towel,Nomadix,74.95,30,4.6,1018,camping-and-hiking,2020-10-17
MEC Reactor 10 Sleeping Pad - Unisex,MEC,189.95,0,4.4,16,camping-and-hiking,2020-10-17
Oboz Arete Low B-Dry Light Trail Shoes - Men's,Oboz,174.95,0,0,0,camping-and-hiking,2020-10-17
Patagonia Down Sweater Hoody - Women's,Patagonia,349,0,5,1,camping-and-hiking,2020-10-17
Smartwool PhD Outdoor Light Crew Socks - Women's,Smartwool,28.95,0,4.7,66,camping-and-hiking,2020-10-17
Garmin Fenix 6X Pro Solar with Vented Titanium Brace - Unisex,Garmin,1569.99,0,4.4,36,camping-and-hiking,2020-10-17
MEC T2 Long Johns - Men's,MEC,34.95,0,3.7,6,camping-and-hiking,2020-10-17
Oboz Sawtooth II Mid B-Dry Waterproof Hiking Boots - Women's,Oboz,199.95,0,0,0,camping-and-hiking,2020-10-17
Salomon X Ultra 3 Gore-Tex Light Trail Shoes - Men's,Salomon,179.95,0,4.1,108,camping-and-hiking,2020-10-17
MEC Prospect Fleece Pullover - Men's,MEC,94.95,0,5,1,camping-and-hiking,2020-10-17
Ritter Sport Coconut Chocolate Bar,Ritter Sport,2.95,0,5,2,camping-and-hiking,2020-10-17
Big Agnes Copper Spur HV UL 2-Person Tent,Big Agnes,619.95,0,4,1,camping-and-hiking,2020-10-17
Humangear GoBites Uno Spork,Humangear,2.95,0,5,6,camping-and-hiking,2020-10-17
GU Espresso Love Gel,GU,2.25,0,5,3,camping-and-hiking,2020-10-17
GSI Microlite Twist Bottle,GSI,42.95,0,4,11,camping-and-hiking,2020-10-17
MEC All Day Essentials Merino Lite Mid Sleeve - Women's,MEC,59.95,0,4,3,camping-and-hiking,2020-10-17
MEC Trail 30 Pack - Unisex,MEC,59.95,40,4,3,camping-and-hiking,2020-10-17
Superfeet Green Insoles - Unisex,Superfeet,49.95,0,4.4,261,camping-and-hiking,2020-10-17
Arc'teryx Rho LT Bottoms - Women's,Arc'teryx,99.95,0,4.5,17,camping-and-hiking,2020-10-17
Helinox Sunset Chair,Helinox,209.95,0,4.9,21,camping-and-hiking,2020-10-17
Platypus GravityWorks 4.0L Filter System,Platypus,139.95,0,4.5,79,camping-and-hiking,2020-10-17
MEC Reactor 6.5 Sleeping Pad - Unisex,MEC,129.95,0,4.5,46,camping-and-hiking,2020-10-17
Fjallraven Keb Trousers - Men's,Fjallraven,249.95,20,4.2,5,camping-and-hiking,2020-10-17
La Sportiva Wildcat 2.0 Gore-Tex Trail Running Shoes - Women's,La Sportiva,174.95,0,4.2,18,camping-and-hiking,2020-10-17
Darn Tough Hiker Cushion 1/4 Socks - Women's,Darn Tough,24.95,0,4.8,6,camping-and-hiking,2020-10-17
Ritter Sport Marzipan Chocolate Bar,Ritter Sport,2.95,0,4.8,6,camping-and-hiking,2020-10-17
Ritter Sport Butter Biscuit Chocolate Bar,Ritter Sport,2.95,0,4.8,4,camping-and-hiking,2020-10-17
Fjallraven Sormland Tapered Trousers - Men's,Fjallraven,174.95,0,4.5,2,camping-and-hiking,2020-10-17
Osprey HikeLite 26 Backpack - Unisex,Osprey,139.95,0,3.5,6,camping-and-hiking,2020-10-17
Zamberlan 900 Rolle Evo 2 Gore-Tex Hiking Boots - Men's,Zamberlan,239.95,0,5,3,camping-and-hiking,2020-10-17
Hydrapak Force Reservoir,Hydrapak,58.95,0,4,3,camping-and-hiking,2020-10-17
MEC Peak Comfort Merino Warm Long Sleeve Baselayer - Women's,MEC,99.95,0,0,0,camping-and-hiking,2020-10-17
Arc'teryx Aerios FL Mid Gore-Tex Light Hiking Shoes - Women's,Arc'teryx,214.95,0,3.6,10,camping-and-hiking,2020-10-17
Arc'teryx Norvan VT 2 Trail Running Shoes - Women's,Arc'teryx,189.95,30,4.4,10,camping-and-hiking,2020-10-17
IceTrekkers ICETrekkers - Diamond Grip - Unisex,IceTrekkers,49.95,0,3,64,camping-and-hiking,2020-10-17
MEC Chilcotins Long Sleeve Utility Shirt - Men's,MEC,49.93,44,4.5,4,camping-and-hiking,2020-10-17
Osprey Raptor 14L Pack - Unisex,Osprey,199.95,0,5,1,camping-and-hiking,2020-10-17
Garmin Forerunner 45S,Garmin,279.95,0,4.2,243,camping-and-hiking,2020-10-17
Garmin Venu SQ with Music - Unisex,Garmin,349.95,0,3.4,8,camping-and-hiking,2020-10-17
MEC Pack Rat Roll Top Silicone Dry Sack,MEC,22.95,0,3.8,4,camping-and-hiking,2020-10-17
Darn Tough Three Peaks Light Cushion Hiker Micro Crew Socks - Women's,Darn Tough,27.95,0,5,2,camping-and-hiking,2020-10-17
Arc'teryx Covert Hoody - Women's,Arc'teryx,219.95,0,4.7,15,camping-and-hiking,2020-10-17
MEC Stargazer Fleece Pullover - Women's,MEC,74.95,0,4.6,17,camping-and-hiking,2020-10-17
Salomon XA Pro 3D v8 Trail Running Shoes - Men's,Salomon,169.95,0,4.2,29,camping-and-hiking,2020-10-17
Garmin Forerunner 745 Smartwatch - Unisex,Garmin,699.95,0,0,0,camping-and-hiking,2020-10-17
Skratch Labs Sport Hydration Lemons & Limes,Skratch Labs,27.95,0,4.5,76,camping-and-hiking,2020-10-17
Platypus Big Zip EVO Reservoir,Platypus,43.95,0,3.6,12,camping-and-hiking,2020-10-17
The North Face Westoak City Trench - Women's,The North Face,199.99,0,0,0,camping-and-hiking,2020-10-17
STABILicers Walk Traction Device - Unisex,STABILicers,29.95,0,3.9,63,camping-and-hiking,2020-10-17
Garmin Forerunner 45,Garmin,279.95,0,4.2,247,camping-and-hiking,2020-10-17
MEC Active Essentials Tech Merino Long Sleeve Top - Women's,MEC,79.95,0,0,0,camping-and-hiking,2020-10-17
Garmin Fenix 6X Pro Solar - Unisex,Garmin,1369.99,0,4.4,37,camping-and-hiking,2020-10-17
Outdoor Research Crocodile Gaiters - Unisex,Outdoor Research,94.95,0,4.5,4,camping-and-hiking,2020-10-17
The North Face Thermoball Eco Jacket - Women's,The North Face,249.99,0,5,1,camping-and-hiking,2020-10-17
The North Face Mountain 25 2-Person Tent,The North Face,919.99,0,0,0,camping-and-hiking,2020-10-17
The North Face Ultra Fastpack IV Mid FutureLight Light Trail Shoes - Women's,The North Face,199.99,0,4.3,3,camping-and-hiking,2020-10-17
J.B. Field's Thermal Winter Hiker Socks - Unisex,J.B. Field's,15.95,0,4.4,7,camping-and-hiking,2020-10-17
MEC Nunatak 3-Person 4-Season Tent,MEC,739.95,0,4,4,camping-and-hiking,2020-10-17
Therm-a-Rest Honcho Poncho - Unisex,Therm-a-Rest,144.95,0,4.8,15,camping-and-hiking,2020-10-17
MEC Thor 2 Windstopper -30C Winter Down Sleeping - Unisex,MEC,669.95,0,4.6,14,camping-and-hiking,2020-10-17
MEC Rockwall Half-Zip Midlayer - Women's,MEC,89.95,0,4.7,7,camping-and-hiking,2020-10-17
SEA TO SUMMIT Thermolite Reactor Extreme Sleeping Bag Liner,SEA,89.95,0,0,0,camping-and-hiking,2020-10-17
Black Diamond Alpine FLZ Poles - Unisex,Black Diamond,179.96,0,4.4,43,camping-and-hiking,2020-10-17
Nuun Electrolyte Replacement Tablets Strawberry Lemon,Nuun,8.95,0,3.8,5,camping-and-hiking,2020-10-17
Honey Stinger GF Salted Caramel Waffle,Honey Stinger,2.05,0,4,1,camping-and-hiking,2020-10-17
MEC Micro Screwlock Accessory Carabiner,MEC,2.95,0,4.5,2,camping-and-hiking,2020-10-17
MEC Peak Comfort AirGrid Lite Base Layer Bottoms - Men's,MEC,39.95,0,0,0,camping-and-hiking,2020-10-17
Garmin Forerunner 945 Smartwatch,Garmin,829.95,0,4.4,196,camping-and-hiking,2020-10-17
Darn Tough ABC Midweight Hiker Cushion Boot Socks - Unisex,Darn Tough,31.95,0,5,3,camping-and-hiking,2020-10-17
Honey Stinger Organic Energy Chews Orange Blossom,Honey Stinger,2.6,0,5,1,camping-and-hiking,2020-10-17
AlpineAire Pepper Beef with Rice,AlpineAire,12.75,0,2.9,13,camping-and-hiking,2020-10-17
Black Diamond Trailback Trekking Poles - Unisex,Black Diamond,85.95,0,0,0,camping-and-hiking,2020-10-17
MEC Draco 0C Down Sleeping Bag - Men's,MEC,239.95,0,4.5,2,camping-and-hiking,2020-10-17
Black Diamond Creek 35 Pack - Unisex,Black Diamond,199.95,0,5,1,camping-and-hiking,2020-10-17
Arc'teryx Norvan LD 2 Trail Running Shoes - Women's,Arc'teryx,125.94,30,4,8,camping-and-hiking,2020-10-17
The North Face Dryzzle Futurelight Jacket - Women's,The North Face,279.99,0,5,1,camping-and-hiking,2020-10-17
GU Salted Caramel Gel,GU,2.25,0,5,8,camping-and-hiking,2020-10-17
Salomon XA Wild Gore-Tex Trail Running Shoes - Women's,Salomon,189.95,0,3.6,11,camping-and-hiking,2020-10-17
Nalgene MEC Crest Widemouth Bottle,Nalgene,16.95,0,5,5,camping-and-hiking,2020-10-17
Vasque Talus AT Ultradry Hiking Boots - Women's,Vasque,179.95,0,3.7,7,camping-and-hiking,2020-10-17
MEC Camper Deluxe Sleeping Pad - Unisex,MEC,69.95,0,4.5,19,camping-and-hiking,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Lemon Lime,Nuun,8.95,0,3.7,21,camping-and-hiking,2020-10-17
Merrell Moab 2 Waterproof Light Trail Shoes - Women's,Merrell,159.95,0,3.6,5,camping-and-hiking,2020-10-17
Therm-a-Rest NeoAir Xlite WV Sleeping Pad - Unisex,Therm-a-Rest,244.95,0,4.2,5,camping-and-hiking,2020-10-17
The North Face Respirator Midlayer Top - Women's,The North Face,95.19,44,0,0,camping-and-hiking,2020-10-17
Big Agnes Mica Basin Camp Chair,Big Agnes,159.95,0,4.5,4,camping-and-hiking,2020-10-17
Darn Tough Midweight Micro Crew Hiker Cushion Socks - Unisex,Darn Tough,29.95,0,5,3,camping-and-hiking,2020-10-17
Aeropress Go Travel Coffee Press,Aeropress,44.95,0,4.5,6,camping-and-hiking,2020-10-17
Eureka Kohana 5-Person Tent,Eureka,369.95,0,4.3,3,camping-and-hiking,2020-10-17
Deuter Kid Comfort Active SL - Infants,Deuter,359.95,0,5,11,camping-and-hiking,2020-10-17
Primus Winter Gas Fuel Canister,Primus,8.75,0,4.3,3,camping-and-hiking,2020-10-17
Nite Ize NiteHowl LED Safety Necklace,Nite Ize,14.95,0,4.4,81,camping-and-hiking,2020-10-17
Black Diamond Wiz Headlamp - Youths,Black Diamond,24.95,0,4.2,12,camping-and-hiking,2020-10-17
MEC Crosslink Trekking Poles - Unisex,MEC,99.96,0,1.7,7,camping-and-hiking,2020-10-17
La Sportiva Spire Gore-Tex Surround Light Trail Shoes - Women's,La Sportiva,209.95,0,4.6,11,camping-and-hiking,2020-10-17
Oboz Sawtooth II Low Light Trail Shoes - Men's,Oboz,149.95,0,4,4,camping-and-hiking,2020-10-17
Houdini Outright Houdi - Men's,Houdini,149.94,44,0,0,camping-and-hiking,2020-10-17
Keen Terradora II Waterproof Light Trail Shoes - Women's,Keen,174.95,0,3,4,camping-and-hiking,2020-10-17
Frontiersman Bear Spray 1% 225g Combo - 2 Pack,Frontiersman,69.95,0,5,1,camping-and-hiking,2020-10-17
MEC Mica 2 Straight Leg Pants - Men's,MEC,79.95,53,4.7,3,camping-and-hiking,2020-10-17
Bridgedale Waterproof Breathable Midweight Storm Boot Socks - Unisex,Bridgedale,59.95,0,4.7,3,camping-and-hiking,2020-10-17
La Sportiva Stream Gore-Tex Surround Light Trail Shoes - Women's,La Sportiva,229.95,0,5,4,camping-and-hiking,2020-10-17
Black Diamond Spot Lite 200 Headlamp,Black Diamond,39.95,0,4.6,8,camping-and-hiking,2020-10-17
Honey Stinger GF Cinnamon Waffle,Honey Stinger,2.05,0,5,1,camping-and-hiking,2020-10-17
Smartwool Mountaineering Extra Heavy Crew - Unisex,Smartwool,29.95,0,4.8,71,camping-and-hiking,2020-10-17
SEA TO SUMMIT Thermolite Reactor Sleeping Bag Liner,SEA,79.95,0,4,1,camping-and-hiking,2020-10-17
Nuun Sport  & Caffeine Electrolyte Replacement Tablets Wildberry,Nuun,8.95,0,4.7,3,camping-and-hiking,2020-10-17
MEC Pack Rat Mesh Stuff Sack,MEC,19.95,0,4.1,7,camping-and-hiking,2020-10-17
Pristine Water Purification Tabs,Pristine,9,0,3.5,16,camping-and-hiking,2020-10-17
Smartwool Hike Light Under the Stars Print Crew Socks - Women's,Smartwool,26.95,0,0,0,camping-and-hiking,2020-10-17
Black Diamond Trailback Trekking Poles - Unisex,Black Diamond,85.95,0,0,0,camping-and-hiking,2020-10-17
MEC Talon -3C Down Sleeping Bag - Unisex,MEC,359.95,0,3.8,23,camping-and-hiking,2020-10-17
Petzl Tikkina Headlamp,Petzl,24.95,0,3.4,8,camping-and-hiking,2020-10-17
Nuun Sport & Caffeine Electrolytes Replacement Tab,Nuun,8.95,0,3.7,3,camping-and-hiking,2020-10-17
Osprey Talon 22 Backpack - Men's,Osprey,149.95,0,5,6,camping-and-hiking,2020-10-17
Mammut 7mm Nylon Static Cord,Mammut,2.5,0,3.7,3,camping-and-hiking,2020-10-17
Western Mountaineering Lynx Gore Windstop -23C Winter Down Sleeping - Unisex,Western Mountaineering,1140,0,0,0,camping-and-hiking,2020-10-17
Light My Fire FireSteel BIO Scout,Light,15.95,25,4,4,camping-and-hiking,2020-10-17
Darn Tough Light Hiker Light Cushion Micro Crew Socks - Unisex,Darn Tough,27.95,0,4,16,camping-and-hiking,2020-10-17
Osprey Poco Plus Child Carrier - Kids’ - Infants,Osprey,459.95,0,0,0,camping-and-hiking,2020-10-17
Kodiak Bear Bell,Kodiak,2.95,0,3.7,13,camping-and-hiking,2020-10-17
Polar Bottle Breakaway Insulated 710ml Water Bottle,Polar Bottle,19.95,0,4,1,camping-and-hiking,2020-10-17
Grabber Hand Warmers,Grabber,1.95,0,0,0,camping-and-hiking,2020-10-17
Kodiak Wildlife Deterrent Horn (2016),Kodiak,14.95,0,2.8,5,camping-and-hiking,2020-10-17
Honey Stinger Mango Orange Energy Gel,Honey Stinger,1.95,0,3.8,987,camping-and-hiking,2020-10-17
Fox 40 Classic Whistle,Fox 40,4.95,0,4.9,15,camping-and-hiking,2020-10-17
AlpineAire Southwestern Style Masa with Beef,AlpineAire,12.75,0,3.1,7,camping-and-hiking,2020-10-17
Jaybird Vista Wireless Sport Headphones,Jaybird,239.99,0,4.2,325,camping-and-hiking,2020-10-17
Nikwax Down Wash Direct 300ml,Nikwax,12.95,0,5,3,camping-and-hiking,2020-10-17
Timberland Mt Maddsen Mid Leather Waterproof Hiking Boot - Women's,Timberland,139.95,0,4.4,116,camping-and-hiking,2020-10-17
MEC Mini Sliderlock Accessory Carabiner,MEC,5.95,0,3,2,camping-and-hiking,2020-10-17
Moon Cheese Medium Cheddar,Moon Cheese,4.75,0,3.7,15,camping-and-hiking,2020-10-17
Yeti Hopper Flip 8,Yeti,250,0,4.6,637,camping-and-hiking,2020-10-17
Coghlan's Emergency Blanket,Coghlan's,2.95,0,2.4,8,camping-and-hiking,2020-10-17
Backpacker's Pantry Vanilla Ice Cream Sandwich,Backpacker's Pantry,4.5,0,4.5,13,camping-and-hiking,2020-10-17
Arc'teryx Covert Hoody - Men's,Arc'teryx,219.95,0,4.5,46,camping-and-hiking,2020-10-17
Humangear GoTubb 14ml (3 Pack),Humangear,10.95,0,4.1,1875,camping-and-hiking,2020-10-17
Backpacker's Pantry Wild West Chili,Backpacker's Pantry,12.75,0,1,1,camping-and-hiking,2020-10-17
Aeropress Coffee Filters,Aeropress,6.25,0,4,1,camping-and-hiking,2020-10-17
Klean Kanteen TKWide Cafe Bottle 473ml,Klean Kanteen,41.95,0,4.5,138,camping-and-hiking,2020-10-17
Nuun Hydration Immunity Tablets Blueberry Tangerine,Nuun,9.95,0,0,0,camping-and-hiking,2020-10-17
Vasque Breeze AT Mid Gore-Tex Hiking Boots - Women's,Vasque,199.95,0,2.8,4,camping-and-hiking,2020-10-17
Garmin Fenix 6S Pro Solar - Unisex,Garmin,1189.95,0,4.4,106,camping-and-hiking,2020-10-17
Keen Terradora ll Mid Waterproof Boots - Girls' - Children to Youths,Keen,94.95,0,0,0,camping-and-hiking,2020-10-17
MEC Delphinus 0C Down Sleeping Bag - Women's,MEC,229.95,0,3.5,2,camping-and-hiking,2020-10-17
Smartwool Hike Medium Crew Socks - Unisex,Smartwool,22.95,0,4.7,128,camping-and-hiking,2020-10-17
Darn Tough Light Hiker Light Cushion Micro Crew Socks - Women's,Darn Tough,27.95,0,5,1,camping-and-hiking,2020-10-17
Chuao Oh My Smores! Milk Chocolate Bar,Chuao,6,0,4.1,7,camping-and-hiking,2020-10-17
Ritter Sport Alpine Milk Chocolate Bar,Ritter Sport,2.95,0,5,2,camping-and-hiking,2020-10-17
Honey Stinger Fruit Smoothie Organic Energy Gel,Honey Stinger,1.95,0,3.5,2,camping-and-hiking,2020-10-17
MEC Uplink Trekking Poles - Unisex,MEC,89.95,0,5,1,camping-and-hiking,2020-10-17
MEC Ferrata Pants - Women's,MEC,129.95,0,4.5,12,camping-and-hiking,2020-10-17
MEC Vapour Overnighter Pack - Unisex,MEC,139.95,40,4.5,21,camping-and-hiking,2020-10-17
MEC Wire Gate Accessory Carabiner,MEC,4.95,0,5,2,camping-and-hiking,2020-10-17
Black Diamond Distance FLZ Poles - Women's,Black Diamond,169.95,0,4.5,22,camping-and-hiking,2020-10-17
Garmin GPSMAP 66ST,Garmin,599.99,0,3,1,camping-and-hiking,2020-10-17
Bridgedale Storm Lightweight Boot Socks - Unisex,Bridgedale,59.95,0,4.7,3,camping-and-hiking,2020-10-17
Vasque Breeze LT Low Gore-Tex Light Trail Shoes - Women's,Vasque,189.95,0,4.5,11,camping-and-hiking,2020-10-17
Moneysworth Hiker Laces - Round - Unisex,Moneysworth,4.25,0,2,4,camping-and-hiking,2020-10-17
Survive Outdoors Longer Emergency Bivvy Sack,Survive,18.95,0,3.8,17,camping-and-hiking,2020-10-17
Moon Cheese Gouda,Moon Cheese,4.75,0,4.3,18,camping-and-hiking,2020-10-17
Adventure Medical Kits Ultralight/Waterproof .3 First Aid Kit,Adventure,9.75,0,4,4,camping-and-hiking,2020-10-17
Endurance Tap Tap Maple Energy Gel,Endurance Tap,3.3,0,4.7,14,camping-and-hiking,2020-10-17
Salomon XA Pro 3D v8 Gore-Tex Trail Running Shoes - Women's,Salomon,199.95,0,3.7,6,camping-and-hiking,2020-10-17
AlpineAire Smokehouse Chicken With Beans & Rice,AlpineAire,12.75,0,1.7,3,camping-and-hiking,2020-10-17
Nuun Sport Electrolyte Replacement Tablets Citrus,Nuun,8.95,0,5,2,camping-and-hiking,2020-10-17
Clif Shot Shot Bloks Fast Pak Citrus,Clif Shot,2.55,0,3.8,4,camping-and-hiking,2020-10-17
MEC Foton 28L Backpack - Unisex,MEC,139.95,0,0,0,camping-and-hiking,2020-10-17
Backpacker's Pantry Mexican Cowboy Beans & Rice,Backpacker's Pantry,8,0,3,2,camping-and-hiking,2020-10-17
