,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Subcategory,Date_retrieved
Nomad Nutrition Hungarian Goulash 56g,Nomad Nutrition,8.00,0,4.0,20,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hornby Organic Oatmeal Raisin Bar,Hornby Organic,3.40,0,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
RXBAR Chocolate Chip,RXBAR,2.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Honey Stinger Almond Butter Dark Chocolate Organic Cracker,Honey Stinger,2.95,0,4.1,673,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen Kid Classic Sippy Cap,Klean Kanteen,24.95,0,4.6,100,camping-and-hiking,kitchen-and-hydration,2020-10-20
Probar Base/Core Coffee Crunch,Probar,3.50,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Primus Tupike Stove,Primus,294.95,0,4.3,15,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nuun Vitamins 4 Pack,Nuun,31.95,0,4.2,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
GU Roctane Lemonade Gel,GU,3.50,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hornby Organic Carob Peanut Butter Bar,Hornby Organic,3.40,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Osprey Hydraulics LT Reservoir,Osprey,54.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Almonds & Sea Salt Dark Chocolate Bar 55%,Cocoa Camino,4.50,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydro Flask Coffee Mug 354ml,Hydro Flask,35.95,0,4.4,140,camping-and-hiking,kitchen-and-hydration,2020-10-20
Mountain Thins Milk Chocolate Peanut Butter,Mountain Thins,6.00,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Nightfall Dark Chocolate Bar 92%,Cocoa Camino,4.50,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Primus Campfire Cutlery Set,Primus,15.95,0,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR SuperFuel White Gas,MSR,17.50,0,4.6,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Bittersweet Dark Chocolate Bar 71%,Cocoa Camino,4.50,0,4.8,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Backpacker's Pantry Dark Chocolate Cheesecake,Backpacker's Pantry,8.00,0,3.7,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Lynch Hot Apple Drink,Lynch,4.95,0,4.4,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Fair Trade  & Organic Instant Milk Hot Chocolate,Cocoa Camino,6.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Survive Outdoors Longer All Weather Fire Cubes,Survive,12.00,0,4.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nalgene MEC Speed Stream Widemouth Bottle,Nalgene,16.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Pioneer Cup 532ml,GSI,7.95,0,4.1,15,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Whisperlite Universal Stove,MSR,184.95,0,3.9,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoBites Duo Fork & Spoon,Humangear,9.95,0,4.4,206,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Dromedary Bag V2,MSR,64.95,0,3.1,15,camping-and-hiking,kitchen-and-hydration,2020-10-20
Noble Jerky - Sticky Hickory,Noble,6.00,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nalgene Rectangular Wide-Mouth HDPE Water Bottle,Nalgene,4.00,0,4.3,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
Chuao Mintfully Brownie Chocolate Bar,Chuao,6.00,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Happy Yak Neapolitan Spaghetti,Happy Yak,11.95,0,3.2,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Organic Fair Trade Chili  & Spice Hot Chocolate,Cocoa Camino,6.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Coconut Milk Dark Chocolate Bar 55%,Cocoa Camino,4.50,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coghlan's Magnesium Fire Starter,Coghlan's,6.00,0,3.8,28,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen TKWide Cafe Bottle 590ml,Klean Kanteen,46.95,0,3.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Simply Dark Hot Chocolate,Cocoa Camino,6.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoBites Trio,Humangear,17.50,0,4.9,8,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen Sport Cap 3.0 for Classic Kanteen,Klean Kanteen,7.25,0,4.2,241,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Sport Hydration Oranges,Skratch Labs,27.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GU Roctane Cold Brew Coffee,GU,3.50,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Infinity Backpacker Mug,GSI,12.95,0,4.5,19,camping-and-hiking,kitchen-and-hydration,2020-10-20
Probar Base/Core Chocolate Bliss,Probar,3.50,0,4.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR HyperFlow Microfilter,MSR,134.95,0,3.4,45,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Doppio,GSI,14.95,0,4.6,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Glacier Stainless Vacuum Bottle 1L,GSI,52.95,0,5.0,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
Katadyn Base Camp Pro 10L Filter,Katadyn,119.95,0,2.3,32,camping-and-hiking,kitchen-and-hydration,2020-10-20
Probar Base/Core Mint Chocolate Bar,Probar,3.40,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR WhisperLite Stove,MSR,119.95,0,4.4,86,camping-and-hiking,kitchen-and-hydration,2020-10-20
Wolf and Grizzly M1 Edition Grill Kit,Wolf,114.95,0,4.7,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen Classic Stainless Steel Bottle 1.18L,Klean Kanteen,37.00,0,4.7,103,camping-and-hiking,kitchen-and-hydration,2020-10-20
Luumi Platinum Silicone Straws,Luumi,5.94,26,5.0,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
Cocoa Camino Fair Trade  & Organic Instant Maple Hot Chocolate,Cocoa Camino,6.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Flex 4 System Cookset,MSR,199.95,0,4.5,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
Katadyn BeFree Microfilter with Hydrapak 3.0L,Katadyn,69.95,0,3.2,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Arcticfusion Tube Set,Hydrapak,24.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Yeti Rambler Bottle Cup Cap,Yeti,40.00,0,4.8,81,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR PocketRocket Deluxe,MSR,84.95,0,4.3,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Sport Hydration Drink Mix Fruit Punch,Skratch Labs,27.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Glacier Stainless Steel Cup/Pot,GSI,15.95,0,4.7,29,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Mango,Huma,2.95,0,4.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Sport Energy Chews Orange,Skratch Labs,3.00,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Honey Stinger Peanut Butter Milk Chocolate Organic Cracker,Honey Stinger,2.95,0,4.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
SteriPen Adventurer Opti Water Purifier,SteriPen,104.95,0,3.6,27,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Reservoir Cleaning Kit,Platypus,15.95,0,4.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coleman 3.78L Stove Fuel,Coleman,21.95,0,4.5,13,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Platy Bottle,Platypus,15.95,0,4.0,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Stow 500mL,Hydrapak,20.95,0,2.1,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Soft Bottle,Platypus,10.95,0,4.1,25,camping-and-hiking,kitchen-and-hydration,2020-10-20
Light My Fire Spork little BIO 2-pack,Light,8.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GoMacro Peanut Butter + Chocolate Chip Bar,GoMacro,3.90,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Ceramic 2-Pot set 2.0,MSR,99.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Happy Yak Powder Eggs,Happy Yak,4.75,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
AlpineAire Creamy Potato Cheddar Soup,AlpineAire,5.75,0,4.5,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Pinnacle Canister Stove,GSI,64.95,0,4.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Jetboil Flash Cooking System 2.0,Jetboil,139.95,0,4.6,76,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT Alpha Cookset 2.2,SEA,124.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Alpine Plate,MSR,12.95,0,3.7,12,camping-and-hiking,kitchen-and-hydration,2020-10-20
GoMacro Dark Chocolate & Almonds Protein Bar,GoMacro,3.90,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR WindBurner Group Stove System,MSR,259.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydro Flask Cooler Cup 355ml,Hydro Flask,29.95,0,4.7,84,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Flux 1L Bottle,Hydrapak,29.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Cascadian 1 Person Table Set,GSI,20.95,0,4.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Endurance Recovery Chocolate,Skratch Labs,44.75,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR WL/WLI/WLU Expedition Service Kit,MSR,39.95,0,4.8,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nathan Speedshot Plus Insulated Handheld - Unisex,Nathan,33.71,25,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Strawberry,Huma,2.95,0,4.2,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Blueberry,Huma,2.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoToob+ Medium 3 Pack,Humangear,30.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nuun Endurance Citrus Mango Hydration Drink Mix,Nuun,31.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Sport Hydration Matcha Green Tea & Lemon,Skratch Labs,27.95,0,5.0,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Miniworks/WaterWorks Ceramic Element,MSR,49.95,0,4.2,8,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR DeepDish Plates,MSR,8.95,0,3.5,13,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Raspberry,Huma,2.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Spork Folding Utensil,MSR,4.95,0,3.3,6,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Caffeinated Lemonade,Huma,2.95,0,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Pelican ProGear 70 QT Elite Cooler,Pelican,468.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT XPot 2.8 L Pot,SEA,74.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Survive Outdoors Longer Mag Striker,Survive,17.00,0,3.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Tablespoon - Grey,GSI,0.95,0,4.1,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Sport Energy Chews Matcha Green Tea and Lemon,Skratch Labs,2.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Luumi Platinum Silicone Bag,Luumi,11.94,25,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT Sigma Set 2.2,SEA,139.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydro Flask Wine Tumbler 295ml,Hydro Flask,35.95,0,4.4,22,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coleman 946ml unit (32fl oz) Stove Fuel,Coleman,10.95,0,2.8,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Treehouse Sea Salt Drinking Chocolate Single Serve,Treehouse,4.25,0,4.0,560,camping-and-hiking,kitchen-and-hydration,2020-10-20
UCO Utility Spork (2 Pack),UCO,6.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Anytime Energy Bar PB & Strawberries,Skratch Labs,3.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Glacier Stainless Radiant Toaster,GSI,15.95,0,4.7,23,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT XKettle 1.3 L Kettle,SEA,54.95,0,3.8,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Light My Fire Spork Medium (2 Pack),Light,10.95,0,3.2,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Saltstick Fast Chews 60-Count Bottle,Saltstick,19.95,0,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
United By Blue Quit Single Use Plastic Bottle 946ml,United,34.94,30,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT Alpha Light Spork,SEA,9.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen Kid Sport Cap 3.0,Klean Kanteen,7.95,0,4.2,215,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus DuoLock Soft Bottle 1L,Platypus,16.95,0,4.6,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR MiniWorks EX Purifier System,MSR,129.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydro Flask Wine Bottle 740ml,Hydro Flask,53.95,0,4.8,21,camping-and-hiking,kitchen-and-hydration,2020-10-20
Stojo Collapsible Biggie Cup,Stojo,24.95,0,4.0,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Salomon Soft Flask 500ml XA Filter - Unisex,Salomon,64.95,0,4.3,13,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Velocity IT Reservoir,Hydrapak,51.95,0,3.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Salomon Soft Reservoir 1.5L,Salomon,54.95,0,2.9,18,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoToob+ Small 3 Pack,Humangear,24.95,0,4.5,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Big Zip EVO Drink Tube Kit,Platypus,23.95,0,1.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Knife - Grey,GSI,0.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coleman 30-Can Portable Soft Side Marine Cooler,Coleman,109.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Clif Bar Tart Cherry Berry Fruit Smoothie Filled,Clif Bar,2.40,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR WindPro II Stove,MSR,119.95,0,4.8,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
GoMacro Peanut Butter Protein Bar,GoMacro,3.90,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Collapsible Java Drip,GSI,15.95,0,4.5,10,camping-and-hiking,kitchen-and-hydration,2020-10-20
Backpacker's Pantry Neapolitan Ice Cream Sandwich,Backpacker's Pantry,4.75,0,3.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Ronson Electronic Fixed Flame Butane Lighter,Ronson,1.00,0,3.1,8,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Bugaboo Cup 400ml,GSI,11.95,0,2.3,10,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Cleaning Kit,Hydrapak,15.95,0,1.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Cascadian Mug,GSI,3.95,0,4.8,17,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus DuoLock Soft Bottle 2L,Platypus,19.95,0,4.2,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Essential Long Travel Spoon,GSI,5.95,0,3.4,11,camping-and-hiking,kitchen-and-hydration,2020-10-20
AlpineAire 3 Cheese Lasagna,AlpineAire,9.25,0,3.8,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Mocha,Huma,2.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Good To-Go Granola,Good To-Go,8.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
BioLite CampStove Grill,BioLite,79.95,0,4.6,98,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoToob+ Large 3 Pack,Humangear,35.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Ultraflask 600ml,Hydrapak,28.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Pinnacle Soloist II,GSI,64.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Piezo Ignitor,MSR,12.50,0,3.1,19,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nite Ize SlapLitLED Drink Wrap,Nite Ize,16.95,0,4.0,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Brix Maple Syrup with Salt Energy Gel,Brix,2.80,0,4.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
UCO Titanium Utility Spork,UCO,18.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Nuun Endurance Lemon Lime Hydration Drink Mix,Nuun,31.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Glacier Stainless JavaPress,GSI,54.95,0,4.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Compact Scraper,GSI,5.95,0,4.7,19,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coleman 62 QT Extreme Wheeled Cooler,Coleman,109.95,0,4.2,37,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoCup,Humangear,17.95,0,3.2,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Purist Maker Bottle,Purist,49.95,0,3.2,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Infinity Bowl,GSI,4.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Brix Maple Syrup Energy Gel,Brix,2.80,0,4.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Happy Yak Coconut Thai Soup,Happy Yak,7.45,0,4.0,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
"GSI Santoku 4"" Paring Knife",GSI,9.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Big Zip EVO Lumbar Reservoir,Platypus,40.95,0,1.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Jetboil HalfGen 1 Burner Stove,Jetboil,239.95,0,4.3,16,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen All Stainless Loop Cap Classic,Klean Kanteen,15.00,0,4.2,48,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Tekk Cutlery Set Acetal,GSI,3.95,0,4.0,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Seeker 3L Water Container,Hydrapak,32.95,0,2.4,10,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR DromLite Bag V2,MSR,39.95,0,3.0,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Noble Jerky - Original,Noble,6.00,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Equal Exchange Organic Breakfast Blend - Whole Coffee Beans,Equal Exchange,11.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Light My Fire Snap Box Oval BIO,Light,8.94,25,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Escape Bowl,GSI,17.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Pelican Dayventure Backpack Cooler,Pelican,329.99,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Glacier Stainless Stemless Wine Glass,GSI,14.95,0,5.0,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Ursack Major Bear Resistant Bag,Ursack,118.95,0,3.4,13,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen TKWide Chug Cap,Klean Kanteen,15.95,0,4.2,97,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Ultralight Kitchen Set,MSR,32.95,0,3.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Softflask 250ml,Hydrapak,18.95,0,1.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
SEA TO SUMMIT X-Seal & Go Large Container,SEA,23.95,0,3.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Skratch Labs Endurance Recovery Coffee,Skratch Labs,44.75,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Infinity Plate,GSI,4.95,0,3.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Nesting Bowl,MSR,9.95,0,4.5,4,camping-and-hiking,kitchen-and-hydration,2020-10-20
Huma Chia Energy Gel Caffeinated Chocolate,Huma,2.95,0,5.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Klean Kanteen Straw 4 Pack - 8 mm,Klean Kanteen,15.95,0,5.0,9,camping-and-hiking,kitchen-and-hydration,2020-10-20
Platypus Bite Valve Cover,Platypus,6.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Stash Bottle 750ml,Hydrapak,29.95,0,3.4,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Camp Dish Cloth Large,GSI,9.95,0,4.5,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Titan Kettle,MSR,79.95,0,4.5,21,camping-and-hiking,kitchen-and-hydration,2020-10-20
Hydrapak Watergate,Hydrapak,5.95,0,3.7,10,camping-and-hiking,kitchen-and-hydration,2020-10-20
SteriPen Ultralight UV Water Purifier,SteriPen,99.95,0,3.7,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Espresso Cup,GSI,8.95,0,3.1,7,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR Alpine Long Tool Spoon,MSR,12.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Cascadian Bowl,GSI,3.95,0,3.7,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
United By Blue Born To Roam Enamel Mug,United,12.75,50,1.0,2,camping-and-hiking,kitchen-and-hydration,2020-10-20
Snow Peak Kanpai Bottle 500ml,Snow Peak,119.95,20,2.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
Humangear GoToob+ Large,Humangear,13.95,0,2.3,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
Light My Fire Spork Original BIO,Light,4.95,0,1.6,12,camping-and-hiking,kitchen-and-hydration,2020-10-20
AlpineAire Cinnamon Apple Crisp,AlpineAire,6.50,0,3.4,5,camping-and-hiking,kitchen-and-hydration,2020-10-20
Pelican Dayventure Sling Cooler,Pelican,199.99,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
Coleman 16-Can Portable Soft Side Marine Cooler,Coleman,89.95,0,0.0,0,camping-and-hiking,kitchen-and-hydration,2020-10-20
LifeStraw Play Water Bottle,LifeStraw,49.95,0,4.7,81,camping-and-hiking,kitchen-and-hydration,2020-10-20
SteriPen Classic 3 Water Purifier and Pre-Filter,SteriPen,84.95,0,3.9,15,camping-and-hiking,kitchen-and-hydration,2020-10-20
MSR WindBurner Stove System 1.0L,MSR,189.95,0,4.0,10,camping-and-hiking,kitchen-and-hydration,2020-10-20
GSI Mini Espresso Set 1 Cup,GSI,49.95,0,5.0,1,camping-and-hiking,kitchen-and-hydration,2020-10-20
GU Roctane Electrolyte Capsule Bottle 50ct,GU,14.00,0,5.0,3,camping-and-hiking,kitchen-and-hydration,2020-10-20
